103,-30,2,93.86875781817176,3
104,-30,13,18.728879983850604,3
105,-30,14,51.91735725165746,3
106,-30,24,2.8428512132295154,3
107,-30,25,42.87402381852562,2
108,-30,27,92.54879935237703,3
109,-29,19,4.428268955865921,2
110,-28,-13,55.222537421663844,4
111,-28,2,9.508980813866932,1
112,-28,6,44.64128849402156,2
113,-28,7,5.803245095881498,3
114,-27,19,53.10987074173976,1
115,-27,23,26.578235368538795,1
116,-26,-9,17.59309850595875,3
117,-26,-7,18.064536666566674,4
118,-26,-2,19.25037897570843,3
119,-26,6,61.29677652684084,1
120,-26,16,40.969763335489155,4
121,-25,-10,34.029109211846674,2
122,-25,23,49.92874397357349,1
123,-25,31,88.48437455558226,1
124,-24,-5,10.826561695424415,4
125,-24,-4,59.54702420976681,4
126,-24,-2,56.96173712437122,4
127,-24,28,29.60962127069671,4
128,-22,28,62.64961910313317,3
129,-21,10,96.0401040194303,3
130,-21,23,2.633975005011634,1
131,-21,28,66.75636778340441,1
132,-20,-13,74.31464995914534,3
133,-20,9,26.918741502962003,3
134,-19,33,41.99920762446951,3
137,-16,22,71.19651813907313,4
142,-14,27,34.7227629041448,2
144,-13,24,44.94462559517454,1
145,-13,28,74.52355431614492,3
150,-12,27,46.56648455493853,3
148,-12,32,72.83518130381847,3
152,-11,31,88.8079346299888,1
157,-8,33,20.02786020791903,4
159,-7,26,57.19356640135566,2
161,-6,24,83.12072338485255,2
163,-5,23,86.9090114259913,4
162,-5,29,88.0986513985948,4
165,-2,23,44.07901464240942,4
166,-2,24,29.943065175363973,2
167,-1,25,69.70237602610835,2
168,0,-11,73.13462645121518,1
170,1,26,24.305976803408434,4
171,2,28,63.78427457917612,4
172,3,21,16.660990799507065,4
183,7,30,31.681665168294654,1
184,7,33,70.57671528888791,2
187,8,30,93.7770162167343,3
192,9,24,72.04428524332002,1
195,12,0,69.12688642137988,4
199,15,24,60.435301637948065,4
200,15,28,80.94413673556866,2
204,16,29,34.44308258057267,1
